StudentID,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Grade
803714,GP,M,20,U,GT3,A,Tertiary education,Secondary education,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,very good,0,14,15,15
748307,MS,F,15,R,GT3,T,Tertiary education,Tertiary education,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,very good,4,10,10,11
701661,GP,M,16,U,LE3,T,Primary education,Primary education,services,other,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,very good,0,10,10,10
371967,MS,F,18,U,GT3,T,Primary education,Primary education,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,bad,2,9,10,10
453824,MS,F,17,R,GT3,T,Primary education,Primary education,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,very bad,0,8,8,9
511927,GP,M,19,U,GT3,T,Secondary education,Primary education,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,good,10,7,11,11
965264,MS,M,20,R,GT3,T,Primary education,Primary education,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,good,12,8,11,10
747972,GP,F,15,U,GT3,T,Postgraduate education,Postgraduate education,teacher,teacher,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,very good,6,13,14,14
457429,MS,F,16,U,GT3,T,Primary education,Primary education,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,very good,0,14,14,14
601157,GP,F,17,U,GT3,T,Postgraduate education,Secondary education,other,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,average,0,16,16,16
786976,GP,M,17,U,LE3,A,Postgraduate education,Primary education,services,other,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,very good,22,11,11,10
319963,MS,M,16,U,GT3,T,Postgraduate education,Postgraduate education,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,average,0,13,12,13
748663,GP,Male,16,U,GT3,T,Postgraduate education,Postgraduate education,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,very good,4,12,13,13
763165,MS,F,17,U,GT3,T,Postgraduate education,Postgraduate education,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,very good,0,13,15,16
664685,GP,M,16,R,GT3,T,Postgraduate education,Tertiary education,services,other,reputation,mother,2,1,0,yes,yes,yes,yes,no,yes,yes,no,3,3,3,1,1,good,6,9,11,11
938688,GP,F,18,U,GT3,A,Tertiary education,Secondary education,other,services,course,other,1,3,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,5,1,very good,10,12,11,11
414877,GP,F,18,R,GT3,T,Tertiary education,Primary education,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,good,4,8,8,8
392890,GP,F,17,R,GT3,A,Tertiary education,Secondary education,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,bad,0,14,14,16
276089,MS,F,16,R,GT3,T,Secondary education,Secondary education,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,good,4,9,10,11
882038,GP,F,16,U,GT3,T,Secondary education,Primary education,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,3,5,1,1,very good,0,13,12,12
580047,GP,F,18,U,GT3,T,Secondary education,Secondary education,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,very good,2,10,10,10
757409,GP,M,18,U,GT3,T,Primary education,Secondary education,at_home,other,home,other,2,1,0,no,no,no,no,no,no,yes,no,3,4,4,2,4,good,10,10,10,11
658986,GP,M,22,U,GT3,T,Tertiary education,Primary education,services,services,fee,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,very bad,12,7,8,5
659042,GP,F,18,U,LE3,T,Primary education,Primary education,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,average,4,11,12,14
452228,GP,F,18,U,LE3,T,Secondary education,Secondary education,at_home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,very good,16,9,8,10
850020,GP,M,18,R,GT3,T,Postgraduate education,Tertiary education,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,good,4,15,14,17
233767,GP,F,16,U,LE3,T,Secondary education,Postgraduate education,other,health,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,1,2,very good,2,14,12,13
298286,GP,F,16,U,GT3,T,Postgraduate education,Postgraduate education,health,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,1,average,0,16,16,17
252906,GP,F,17,U,GT3,A,Tertiary education,Tertiary education,health,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,average,10,12,13,14
613758,MS,F,17,R,GT3,T,Secondary education,Tertiary education,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,average,2,10,11,12
473616,GP,M,18,U,LE3,T,Postgraduate education,Tertiary education,teacher,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,2,very bad,0,10,10,10
881239,GP,M,17,U,GT3,T,Postgraduate education,Postgraduate education,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,bad,0,13,13,13
278274,GP,F,19,U,GT3,T,Postgraduate education,Postgraduate education,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,very good,5,9,10,11
489957,MS,M,16,U,LE3,T,Postgraduate education,Tertiary education,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,very good,8,14,12,13
766326,MS,F,18,R,LE3,A,Tertiary education,Secondary education,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,bad,6,7,9,10
844840,MS,F,16,R,LE3,T,Secondary education,Secondary education,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,very good,2,11,11,11
244356,MS,M,18,R,GT3,T,Tertiary education,Secondary education,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,very good,0,4,0,0
109435,MS,M,19,U,GT3,T,Secondary education,Primary education,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,very good,4,8,9,9
365517,MS,M,18,R,GT3,T,Postgraduate education,Secondary education,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,average,0,7,7,0
236330,GP,M,15,U,GT3,T,Tertiary education,Postgraduate education,services,services,home,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,very good,2,9,9,9
271836,GP,F,17,U,GT3,T,Postgraduate education,Tertiary education,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,good,0,11,12,13
821772,MS,F,17,U,GT3,A,Primary education,No education,other,other,fee,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,good,1,11,9,10
805660,MS,F,16,U,GT3,T,Tertiary education,Tertiary education,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,good,0,14,13,13
850216,GP,F,17,R,GT3,T,Postgraduate education,Tertiary education,teacher,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,good,0,11,12,12
898615,GP,F,18,U,LE3,T,Postgraduate education,Tertiary education,other,other,home,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,5,1,2,bad,0,13,14,14
665894,GP,F,15,U,GT3,T,Postgraduate education,Postgraduate education,services,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,2,3,very good,0,13,12,12
599046,GP,F,17,U,GT3,T,Tertiary education,Postgraduate education,at_home,services,home,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,very good,14,8,9,8
113986,GP,M,16,U,GT3,T,Secondary education,Tertiary education,other,other,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,3,2,3,2,2,very bad,4,13,12,13
555968,MS,F,18,R,LE3,T,Secondary education,Secondary education,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,good,3,7,6,8
311810,MS,F,18,U,LE3,T,Primary education,Primary education,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,average,8,9,8,10
264899,GP,M,17,U,LE3,T,Postgraduate education,Postgraduate education,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,very good,0,11,9,10
595972,MS,F,18,U,GT3,T,Primary education,Primary education,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,very good,3,7,8,7
465890,MS,F,15,R,GT3,T,Tertiary education,Tertiary education,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,good,0,14,16,16
291962,MS,F,18,U,GT3,T,Tertiary education,Tertiary education,services,services,fee,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,average,6,13,12,13
679879,GP,M,16,U,GT3,T,Postgraduate education,Postgraduate education,services,services,fee,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,5,5,5,5,good,12,9,9,8
712210,MS,F,15,R,LE3,T,Primary education,Primary education,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,good,0,9,10,9
216381,GP,F,17,R,GT3,T,Secondary education,Postgraduate education,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,very good,0,15,15,15
455754,MS,F,17,U,GT3,T,Secondary education,Secondary education,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,average,8,10,11,12
851102,GP,F,18,R,GT3,T,Secondary education,Secondary education,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,very good,4,11,11,13
819094,GP,M,17,U,LE3,T,Postgraduate education,Tertiary education,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,very good,8,15,15,15
431236,GP,F,15,U,LE3,T,Postgraduate education,Secondary education,health,other,fee,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,very good,0,16,14,16
136631,MS,M,17,U,GT3,T,Primary education,Primary education,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,very good,4,8,9,9
155609,MS,M,17,U,GT3,T,Tertiary education,Tertiary education,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,very good,0,10,11,10
616588,GP,F,16,U,GT3,T,Secondary education,Secondary education,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,very good,12,8,10,10
511357,GP,M,17,U,GT3,T,Tertiary education,Secondary education,services,services,course,mother,2,1,3,no,yes,no,yes,no,no,no,no,4,5,2,1,1,bad,10,8,7,8
151991,MS,F,18,R,GT3,T,Secondary education,Secondary education,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,good,5,14,14,15
737717,MS,M,18,R,GT3,T,Primary education,No education,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,good,0,12,12,13
474710,MS,M,17,U,GT3,T,Tertiary education,Tertiary education,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,average,8,7,10,9
322866,MS,M,18,U,LE3,T,Postgraduate education,Postgraduate education,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,very good,2,5,6,6
158871,GP,F,17,R,LE3,T,Secondary education,Secondary education,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,average,0,11,11,10
710269,GP,M,17,R,GT3,T,Primary education,Secondary education,at_home,at_home,home,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,3,5,2,2,2,very bad,2,16,17,18
250262,MS,F,15,R,GT3,T,Primary education,Primary education,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,bad,0,13,14,14
124538,GP,M,16,U,GT3,T,Postgraduate education,Postgraduate education,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,very good,0,15,13,13
869598,GP,M,16,R,GT3,T,Secondary education,Secondary education,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,average,4,12,10,11
547600,GP,F,17,U,GT3,T,Secondary education,Secondary education,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,good,0,12,12,13
399648,GP,M,18,R,LE3,A,Tertiary education,Postgraduate education,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,3,4,very bad,6,15,16,16
289407,MS,F,18,R,GT3,T,Primary education,Primary education,at_home,other,fee,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,very good,9,7,7,7
745914,GP,Male,16,U,LE3,T,Secondary education,Primary education,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,very good,6,9,10,10
408987,GP,F,17,U,LE3,T,Secondary education,Secondary education,services,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,2,3,very good,6,12,12,12
950937,GP,M,16,U,GT3,T,Secondary education,Primary education,at_home,other,course,mother,4,1,0,no,no,no,no,yes,yes,no,no,3,2,1,1,1,bad,4,9,9,11
224123,GP,F,17,U,GT3,T,Secondary education,Secondary education,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,good,0,13,17,17
178781,MS,M,18,R,GT3,T,Tertiary education,Secondary education,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,very good,8,9,10,11
626981,GP,F,17,U,LE3,T,Tertiary education,Tertiary education,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,very bad,32,14,13,14
907789,GP,F,18,U,LE3,T,Postgraduate education,Tertiary education,health,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,very bad,8,12,12,15
357426,GP,F,17,U,GT3,T,Tertiary education,Secondary education,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,average,4,14,14,15
218451,GP,F,17,U,GT3,T,Secondary education,Tertiary education,at_home,other,home,father,2,1,0,no,yes,no,no,yes,yes,no,no,3,3,3,1,4,average,4,12,13,13
977284,MS,M,16,U,GT3,T,Secondary education,Primary education,health,services,fee,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,very good,2,9,7,8
937646,GP,M,16,U,GT3,T,Postgraduate education,Postgraduate education,teacher,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,very good,6,16,14,14
220151,GP,F,15,U,GT3,T,Primary education,Secondary education,at_home,services,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,very bad,0,14,14,14
373237,MS,M,15,R,GT3,T,Primary education,Primary education,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,good,8,7,9,9
122671,GP,M,18,U,GT3,T,Tertiary education,Secondary education,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,very good,8,7,8,7
710704,GP,F,18,U,GT3,T,Primary education,Primary education,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,bad,0,14,14,14
381974,GP,M,19,R,GT3,T,Tertiary education,Secondary education,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,very good,0,11,10,10
890180,GP,F,19,U,GT3,T,Tertiary education,Tertiary education,other,other,reputation,other,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,average,4,12,12,12
718992,MS,F,17,U,LE3,A,Tertiary education,Secondary education,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,very good,0,15,14,15
834994,MS,M,16,U,LE3,T,Secondary education,Secondary education,services,services,fee,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,average,0,10,9,10
320984,MS,F,16,R,LE3,T,Secondary education,Secondary education,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,good,0,14,14,16
891971,GP,F,17,R,GT3,T,Postgraduate education,Postgraduate education,services,services,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,very good,0,7,7,8
213632,MS,F,17,R,GT3,T,Primary education,Primary education,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,very good,0,11,11,11
208940,MS,M,17,U,GT3,T,Secondary education,Tertiary education,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,average,4,14,15,16
750419,MS,M,18,U,LE3,T,Primary education,Secondary education,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,very bad,8,10,11,11
120056,MS,F,17,U,GT3,A,Primary education,Primary education,at_home,at_home,fee,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,average,2,11,10,11
415139,GP,F,15,U,GT3,T,Postgraduate education,Postgraduate education,services,services,reputation,father,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,4,2,3,very good,4,12,11,12
582690,GP,M,18,U,LE3,T,Secondary education,Primary education,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,2,4,5,average,2,9,10,11
284064,GP,F,15,U,GT3,T,Primary education,Secondary education,at_home,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,very good,6,13,12,13
186672,MS,F,16,R,LE3,T,Tertiary education,Postgraduate education,at_home,other,fee,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,bad,2,7,9,8
256730,GP,F,15,U,GT3,T,Secondary education,Tertiary education,other,other,fee,father,2,1,0,no,yes,no,yes,yes,yes,no,no,3,5,1,1,1,very good,4,11,11,11
353618,GP,F,18,R,GT3,T,Primary education,Primary education,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,good,6,11,10,11
287628,MS,M,16,U,LE3,A,Secondary education,Secondary education,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,very good,0,12,13,13
953049,MS,F,16,U,GT3,T,Postgraduate education,Postgraduate education,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,very good,1,10,11,12
497827,MS,F,18,U,GT3,T,Primary education,Secondary education,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,good,0,11,11,12
587879,GP,F,15,R,GT3,T,Primary education,Primary education,at_home,other,home,mother,2,4,0,yes,yes,yes,yes,yes,yes,yes,no,3,1,2,1,1,very bad,4,13,13,13
165318,GP,F,17,U,GT3,T,Tertiary education,Secondary education,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,average,2,17,18,17
679036,MS,F,15,R,GT3,T,Primary education,Primary education,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,bad,1,11,10,11
533374,MS,M,18,R,GT3,T,Postgraduate education,Postgraduate education,at_home,services,fee,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,very bad,5,12,13,14
508923,GP,M,17,U,GT3,T,Primary education,Secondary education,at_home,services,fee,other,2,2,0,no,no,no,yes,no,yes,yes,no,4,4,4,4,5,very good,16,10,11,12
499111,GP,F,17,U,GT3,T,Tertiary education,Secondary education,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,bad,0,12,13,15
460032,GP,F,17,U,GT3,A,Secondary education,Secondary education,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,-1,1,2,good,18,10,12,14
850201,MS,M,17,R,GT3,T,Postgraduate education,Postgraduate education,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,very good,2,9,9,8
679304,GP,F,17,R,GT3,T,Secondary education,Secondary education,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,average,21,13,13,13
359178,GP,F,16,U,GT3,T,Tertiary education,Tertiary education,other,other,home,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,2,very good,0,11,13,13
675581,MS,F,18,R,GT3,A,Postgraduate education,Tertiary education,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,bad,8,10,11,10
453531,GP,F,16,U,GT3,T,Postgraduate education,Postgraduate education,other,other,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,very bad,4,12,13,13
996048,GP,F,17,U,GT3,T,Tertiary education,Primary education,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,average,6,10,13,13
284078,MS,M,17,R,LE3,T,Secondary education,Secondary education,services,services,fee,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,average,2,10,8,9
419030,GP,M,16,U,GT3,T,Postgraduate education,Tertiary education,health,services,reputation,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,bad,2,17,17,17
358795,GP,M,15,R,GT3,T,Postgraduate education,Tertiary education,teacher,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,1,1,very good,0,13,14,15
300235,GP,M,16,U,GT3,T,Primary education,Secondary education,services,services,fee,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,2,average,0,10,9,11
234633,GP,F,17,U,LE3,T,Secondary education,Secondary education,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,very good,2,13,12,12
335796,GP,M,15,U,GT3,T,Postgraduate education,Secondary education,health,services,fee,mother,1,1,0,no,no,no,no,yes,yes,yes,no,2,2,4,2,4,very bad,0,11,11,11
466326,MS,F,18,U,GT3,T,Tertiary education,Tertiary education,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,very good,0,10,10,10
161087,GP,F,17,U,GT3,T,Postgraduate education,Tertiary education,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,4,5,2,4,very bad,16,11,9,10
330229,MS,M,18,R,GT3,T,Primary education,Primary education,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,good,0,8,9,10
930496,GP,M,17,U,GT3,T,Tertiary education,Tertiary education,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,very good,0,17,18,17
978338,GP,F,18,U,LE3,A,Secondary education,Primary education,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,very good,2,12,12,13
920260,GP,M,18,R,GT3,T,Secondary education,Tertiary education,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,good,13,13,14,14
962645,GP,F,17,U,GT3,T,Tertiary education,Postgraduate education,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,very good,8,11,13,14
327897,MS,F,16,U,GT3,T,Secondary education,Primary education,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,very bad,0,14,13,14
807611,GP,M,15,R,GT3,T,Tertiary education,Postgraduate education,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,very good,2,12,11,11
305041,GP,F,16,U,LE3,T,Primary education,Secondary education,other,services,reputation,father,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,4,3,1,1,very bad,0,13,13,10
348710,MS,F,16,R,GT3,T,Secondary education,Secondary education,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,very good,2,12,11,12
788519,GP,M,16,R,GT3,T,Postgraduate education,Postgraduate education,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,-5,2,5,good,8,14,14,15
599522,MS,F,18,R,GT3,T,Primary education,Primary education,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,good,4,10,11,12
333841,MS,F,16,U,LE3,T,Primary education,Primary education,at_home,other,fee,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,very good,6,6,8,8
831912,GP,F,15,U,LE3,T,Postgraduate education,Tertiary education,services,services,reputation,father,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,2,4,bad,0,13,12,12
291335,GP,M,15,U,GT3,A,Secondary education,Secondary education,other,other,home,other,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,5,2,1,1,average,0,14,14,15
239182,GP,F,15,U,GT3,T,Primary education,Primary education,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,very good,0,12,12,12
627035,GP,F,16,U,LE3,T,Secondary education,Secondary education,other,other,home,mother,2,2,0,no,yes,no,yes,no,yes,yes,yes,3,3,3,1,2,average,16,11,11,10
152921,MS,F,16,R,GT3,A,Secondary education,Secondary education,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,average,2,8,10,10
356687,GP,M,17,R,GT3,T,Secondary education,Secondary education,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,good,2,11,10,10
424767,GP,F,16,U,GT3,T,Primary education,Tertiary education,at_home,services,home,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,average,0,14,13,13
227948,GP,F,17,U,GT3,T,Primary education,Primary education,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,4,4,4,1,3,very bad,0,14,15,15
628178,GP,M,15,U,LE3,A,Postgraduate education,Secondary education,health,health,fee,father,2,1,0,no,no,no,no,yes,yes,no,no,5,5,5,3,4,very good,4,10,9,9
690978,GP,F,17,U,GT3,T,Postgraduate education,Tertiary education,health,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,average,0,17,18,18
862002,GP,M,19,U,LE3,A,Postgraduate education,Tertiary education,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,very bad,4,11,13,14
737147,GP,F,16,U,GT3,T,Secondary education,Primary education,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,very good,4,9,10,10
630089,MS,F,16,R,GT3,T,Primary education,Primary education,at_home,other,fee,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,bad,0,13,12,14
730152,MS,F,15,U,GT3,T,Secondary education,Primary education,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,bad,0,9,10,9
